STATE,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,SNOW,TAVG,TMAX,TMIN
ILLINOIS,USC00114198,"HOOPESTON, IL US",40.4664,-87.6851,216.4,2017,,47.57,17.1,53.6,63.5,43.7
ILLINOIS,USC00115280,"MACOMB, IL US",40.4786,-90.6698,185.9,2017,,32.84,6.3,,,
ILLINOIS,USC00116490,"OREGON, IL US",42.00544,-89.32786,206.7,2017,,45.4,,,,
ILLINOIS,US1ILMCH043,"ALGONQUIN 0.7 N, IL US",42.173915,-88.299299,253.6,2017,,46.83,8.9,,,
ILLINOIS,USC00117126,"RAMSEY, IL US",39.14799,-89.10234,182.9,2017,,,6,,,
ILLINOIS,USC00111700,"CLAY CITY 6 SSE, IL US",38.6058,-88.3117,140.2,2017,,38.99,,,,
ILLINOIS,USR0000IDIX,"DIXON SPRINGS ILLINOIS, IL US",37.4361,-88.6672,164.6,2017,,,,59.1,69.8,48.5
ILLINOIS,US1ILDP0109,"ELMHURST 0.8 ESE, IL US",41.89287,-87.929556,209.1,2017,,45.33,9.6,,,
ILLINOIS,US1ILCK0012,"BRIDGEVIEW 1.3 NNW, IL US",41.755015,-87.817285,188.1,2017,,39.53,,,,
ILLINOIS,USC00117014,"PROPHETSTOWN, IL US",41.6752,-89.9374,184.4,2017,,42.43,11,,,
ILLINOIS,US1ILCK0014,"CHICAGO 5.5 ESE, IL US",41.800772,-87.590335,182.9,2017,,51.31,,,,
ILLINOIS,US1ILDP0101,"AURORA 3.8 SE, IL US",41.73035,-88.23765,215.5,2017,,51.97,,,,
ILLINOIS,USC00117370,"ROCK FALLS, IL US",41.7981,-89.6414,207,2017,,41,12.8,,,
ILLINOIS,US1ILCK0131,"SCHAUMBURG 2.0 E, IL US",42.030278,-88.043989,226.2,2017,,48.39,,,,
ILLINOIS,USC00114089,"HIGHLAND, IL US",38.7603,-89.6563,160,2017,,39,,,,
ILLINOIS,USC00116025,"NEOGA 4 NW, IL US",39.3535,-88.4999,196,2017,,38.17,,55.6,67.3,43.9
ILLINOIS,US1ILRI0013,"MOLINE 0.7 NNE, IL US",41.49455,-90.48411,213.1,2017,,38.25,,,,
ILLINOIS,USW00014923,"MOLINE QUAD CITY INTERNATIONAL AIRPORT, IL US",41.46528,-90.52333,180.4,2017,8.5,36.16,18.2,52.9,63.4,42.4
ILLINOIS,US1ILDP0118,"DARIEN 0.4 SSE, IL US",41.743129,-87.974629,228.6,2017,,47.09,,,,
ILLINOIS,USC00117487,"ROSICLARE 5 NW, IL US",37.4747,-88.4122,121.9,2017,,43.7,0,56.6,67.5,45.6
ILLINOIS,USC00114710,"KEWANEE 1 E, IL US",41.2429,-89.8997,237.7,2018,,37.22,43.3,48.9,58.9,38.9
ILLINOIS,USC00116579,"PANA, IL US",39.3687,-89.0867,198.1,2018,,48.99,8.3,53.7,64.4,43.1
ILLINOIS,US1ILCR0012,"MOUNT CARROLL 6.8 NNW, IL US",42.187359,-90.021858,198.7,2018,,51.87,,,,
ILLINOIS,US1ILCR0013,"SHANNON 0.2 S, IL US",42.149816,-89.739925,286.5,2018,,48.53,,,,
ILLINOIS,US1ILJD0002,"GALENA 5.7 E, IL US",42.406264,-90.318103,246.9,2018,,56.39,,,,
ILLINOIS,US1ILMCL038,"NORMAL 3.6 NE, IL US",40.55289078,-88.94944763,246.3,2018,,40.22,,,,
ILLINOIS,USC00114833,"LAKE SPRINGFIELD, IL US",39.7578,-89.6044,177.1,2018,,37.88,,,,
ILLINOIS,USC00110356,"AVON, IL US",40.6632,-90.4447,195.1,2018,,37.9,26.6,,,
ILLINOIS,USC00110598,"BENTLEY, IL US",40.3444,-91.1124,198.1,2018,,41.17,25,52.6,62.3,43
ILLINOIS,USC00115927,"MOUNT PULASKI, IL US",40.0076,-89.2832,201.5,2018,,47.23,18.3,,,
ILLINOIS,US1ILFL0011,"CUBA 3.6 NE, IL US",40.5321157,-90.14732234,201.2,2018,,44.12,,,,
ILLINOIS,USC00111447,"CHATSWORTH, IL US",40.75003,-88.28644,219.5,2018,,38.45,,,,
ILLINOIS,US1ILSH0003,"MODE 3.7 NW, IL US",39.282721,-88.797309,180.4,2018,,52.18,,,,
ILLINOIS,US1ILDW0007,"CLINTON 0.4 WSW, IL US",40.14727,-88.967827,224.9,2018,,46,,,,
ILLINOIS,US1ILLS0045,"STREATOR 1.3 WSW, IL US",41.115699,-88.852872,189.3,2018,,43.35,,,,
ILLINOIS,US1ILSH0001,"SHELBYVILLE 0.5 NE, IL US",39.412008,-88.796114,200.9,2018,,48.62,,,,
ILLINOIS,USC00114957,"LAWRENCEVILLE 2 WSW, IL US",38.7239,-87.7196,137.5,2018,,59.72,,,,
ILLINOIS,USC00111329,"CASEY, IL US",39.2975,-87.9746,189,2018,,58.91,9.4,54.4,64.5,44.2
ILLINOIS,US1ILCP0092,"MAHOMET 1.2 S, IL US",40.17692184,-88.39935303,219.2,2018,,51.43,,,,
ILLINOIS,US1ILFL0007,"BRYANT 0.1 ENE, IL US",40.466504,-90.092179,185.3,2018,,45.04,,,,
ILLINOIS,US1ILCP0095,"URBANA 4.2 ESE, IL US",40.09449768,-88.12818146,209.4,2018,,47.9,16.9,,,
ILLINOIS,US1ILCK0154,"WORTH 0.1 E, IL US",41.687397,-87.791084,185.9,2018,,41.18,,,,
ILLINOIS,US1ILWL0046,"PEOTONE 0.4 ENE, IL US",41.333615,-87.789061,223.1,2018,,40.03,,,,
ILLINOIS,USC00115372,"MARSEILLES LOCK, IL US",41.3286,-88.7533,149.4,2018,,31.56,,49.1,59.7,38.5
ILLINOIS,USC00115493,"MC HENRY WG STRATTON LOCK AND DAM, IL US",42.3091,-88.2533,224.3,2018,,46.48,,48.3,58.4,38.3
ILLINOIS,US1ILDP0127,"DOWNERS GROVE 0.4 NNE, IL US",41.803318,-88.015427,227.7,2018,,49.89,53.6,,,
ILLINOIS,US1ILCK0036,"CHICAGO 4.7 NE, IL US",41.886011,-87.620955,191.1,2018,,40.3,,,,
ILLINOIS,US1ILCK0278,"HOFFMAN ESTATES 1.6 SE, IL US",42.048122,-88.116188,242,2018,,49.41,,,,
ILLINOIS,US1ILMCL032,"DANVERS, IL US",40.527393,-89.170054,251.8,2018,,34.42,,,,
ILLINOIS,US1ILCK0152,"CHICAGO RIDGE 0.2 WSW, IL US",41.701767,-87.781987,181.7,2018,,42.82,,,,
ILLINOIS,US1ILLV0006,"PONTIAC 1.0 SE, IL US",40.865527,-88.629855,199,2018,,40.12,,,,
ILLINOIS,US1ILMCL046,"NORMAL 1.1 SSE, IL US",40.5041389,-88.9884444,239.3,2018,,38.76,,,,
ILLINOIS,US1ILDP0141,"GLEN ELLYN 1.1 WSW, IL US",41.8633883,-88.082855,213.4,2018,,45.64,,,,
ILLINOIS,USC00110583,"BELVIDERE, IL US",42.25504,-88.86402,229.5,2018,,46.98,40.1,,,
ILLINOIS,US1ILWD0005,"MORRISON 3.2 E, IL US",41.816004,-89.904,224,2018,,50.37,,,,
ILLINOIS,USW00094870,"CHAMPAIGN URBANA WILLARD AIRPORT, IL US",40.03972,-88.27778,229.8,2018,10.3,45.16,,52.2,62.2,42.2
ILLINOIS,USC00116446,"OLNEY 2 S, IL US",38.7003,-88.0816,139.9,2018,,54.9,6.3,54.6,64.7,44.6
ILLINOIS,USC00115917,"MOUNT OLIVE 1 E, IL US",39.07273,-89.70138,204.2,2018,,44.17,,,,
ILLINOIS,USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,2018,,,14.4,,,
ILLINOIS,US1ILWD0008,"COLETA 1.4 SSW, IL US",41.887577,-89.813596,241.1,2018,,48.2,,,,
ILLINOIS,US1ILCN0003,"PANA 6.2 NNE, IL US",39.4736,-89.0462,195.1,2018,,47.15,,,,
ILLINOIS,US1ILLS0034,"LA SALLE 0.1 W, IL US",41.340149,-89.095937,183.5,2018,,41.24,,,,
ILLINOIS,USC00114823,"LA HARPE, IL US",40.5838,-90.9686,210.3,2018,,40.63,22,50.9,60.8,41
ILLINOIS,US1ILCN0004,"EDINBURG 3.0 W, IL US",39.650883,-89.445167,173.1,2018,,50.25,,,,
ILLINOIS,US1ILCP0081,"DEWEY 1.6 NNW, IL US",40.340685,-88.289577,221.9,2018,,46.14,23.9,,,
ILLINOIS,US1ILCP0082,"SAVOY 0.9 N, IL US",40.0780699,-88.253663,224.3,2018,,44.41,,,,
ILLINOIS,USC00118194,"ST ANNE, IL US",41.0227,-87.7175,204.2,2018,,35.8,,,,
ILLINOIS,US1ILWL0051,"PLAINFIELD 2.4 SSE, IL US",41.581908,-88.193674,181.1,2018,,45.42,,,,
ILLINOIS,US1ILDP0139,"WESTMONT 1.1 SSW, IL US",41.7825,-87.985,229.8,2018,,44.33,,,,
ILLINOIS,USC00113061,"FISHER, IL US",40.3175,-88.3504,219.2,2018,,51.78,20.9,,,
ILLINOIS,US1ILGY0010,"MINOOKA 0.3 NE, IL US",41.451816,-88.254274,182.3,2018,,41.14,,,,
ILLINOIS,US1ILCK0145,"OAK PARK 1.5 S, IL US",41.865916,-87.79277,189.3,2018,,47.13,,,,
ILLINOIS,US1ILDP0016,"AURORA 3.6 SE, IL US",41.734554,-88.239063,217,2018,,38.51,,,,
ILLINOIS,USC00118870,"VIRGINIA, IL US",39.9495,-90.2084,185.9,2018,,42.84,16.4,,,
ILLINOIS,US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2018,,41.98,48.1,,,
ILLINOIS,US1ILLG0009,"BEASON 4.0 SW, IL US",40.097032,-89.238886,189.9,2018,,42.13,,,,
ILLINOIS,US1ILDP0032,"LISLE 1.3 SE, IL US",41.78143,-88.06739,224.9,2018,,47.16,,,,
ILLINOIS,US1ILJK0013,"CARBONDALE 2.5 W, IL US",37.720532,-89.26303,132.9,2018,,59.73,,,,
ILLINOIS,US1ILKN0033,"NORTH AURORA 1.5 NE, IL US",41.816287,-88.306825,219.2,2018,,46,,,,
ILLINOIS,USC00115943,"MOUNT VERNON 3 NE, IL US",38.3483,-88.8533,149.4,2018,,53.01,5.2,54.3,63.6,45
ILLINOIS,USC00117329,"ROANOKE, IL US",40.7983,-89.1947,219.5,2018,,34.58,33.5,,,
ILLINOIS,US1ILMCL017,"BLOOMINGTON 2.7 NE, IL US",40.501,-88.9319,245.1,2018,,43.18,,,,
ILLINOIS,USC00110137,"ALTON MELVIN PRICE LOCK AND DAM, IL US",38.86702,-90.14886,132.6,2018,,43.35,,,,
ILLINOIS,USC00112679,"EDWARDSVILLE 2 W, IL US",38.80933,-90.00345,141.7,2018,,49.74,,,,
ILLINOIS,USC00115825,"MORRIS 1 NW, IL US",41.3708,-88.4336,159.7,2018,,34.82,30.2,50.8,60.3,41.2
ILLINOIS,US1ILJK0014,"DE SOTO 0.3 ESE, IL US",37.814097,-89.223066,122.8,2018,,51.45,5.4,,,
ILLINOIS,US1ILLS0017,"OTTAWA 1.6 N, IL US",41.372759,-88.841506,192,2018,,38.27,33.4,,,
ILLINOIS,US1ILWL0140,"CRETE 3.7 SSE, IL US",41.404759,-87.584263,220.1,2018,,42.58,,,,
ILLINOIS,US1ILCK0298,"CICERO 0.4 W, IL US",41.84432,-87.76706,185.3,2018,,44.32,,,,
ILLINOIS,US1ILWL0026,"MANHATTAN 0.8 ESE, IL US",41.421271,-87.974939,213.1,2018,,38.25,,,,
ILLINOIS,US1ILCK0296,"CHICAGO HEIGHTS 2.4 NNW, IL US",41.542771,-87.654073,196,2018,,43.61,,,,
ILLINOIS,US1ILWL0025,"CRETE 2.6 E, IL US",41.446808,-87.565684,212.8,2018,,42.43,,,,
ILLINOIS,USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2018,,44.11,43.3,51.9,59.8,44
ILLINOIS,USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",41.91444,-88.24639,229.8,2018,8.7,35.8,,49.1,58.8,39.4
ILLINOIS,USC00116344,"OGDEN, IL US",40.1101,-87.9567,205.7,2018,6.9,49.61,22.5,51.9,61.1,42.7
ILLINOIS,USC00114603,"KANKAKEE METRO WASTEWATER, IL US",41.13506,-87.88564,182.9,2018,,33.7,,51.1,60.8,41.5
ILLINOIS,US1ILKN0023,"BATAVIA 1.5 WNW, IL US",41.859367,-88.327484,220.1,2018,,42.97,,,,
ILLINOIS,USW00003960,"CAHOKIA ST LOUIS DOWNTOWN AIRPORT, IL US",38.57139,-90.15722,125.9,2018,6.9,51.27,,56.3,66.5,46.1
ILLINOIS,USW00014842,"PEORIA INTERNATIONAL AIRPORT, IL US",40.6675,-89.6839,198.1,2018,7.6,44.35,35,52.4,61.9,42.9
ILLINOIS,USW00004808,"CHICAGO AURORA MUNICIPAL AIRPORT, IL US",41.77,-88.48139,216.4,2018,8.9,35.79,,49.1,59.3,38.9
ILLINOIS,US1ILCK0282,"BERWYN 0.9 NW, IL US",41.853098,-87.802019,188.4,2018,,48.41,,,,
ILLINOIS,US1ILCK0285,"HARWOOD HEIGHTS 0.4 NNE, IL US",41.971546,-87.803251,197.5,2018,,55.54,,,,
ILLINOIS,US1ILVR0030,"DANVILLE 0.7 NNW, IL US",40.153937,-87.624225,197.2,2018,,44.78,,,,
ILLINOIS,USC00113940,"HAVANA, IL US",40.303,-90.0647,141.1,2018,,43.12,,,,
ILLINOIS,US1ILWN0010,"NEW MILLFORD 3.3 W, IL US",42.16623,-89.128652,220.1,2018,,48.71,26.2,,,
ILLINOIS,USC00114355,"ILLINOIS CITY DAM 16, IL US",41.4255,-91.0094,167.6,2018,,42,21.2,49.8,59.6,40
ILLINOIS,USC00112736,"ELGIN, IL US",42.06278,-88.28617,232.6,2018,,51.67,31.4,48.8,58.6,39.1
ILLINOIS,USC00112854,"EUREKA, IL US",40.7123,-89.2611,243.8,2018,,41.06,32.4,,,
ILLINOIS,US1ILLK0042,"GURNEE 1.6 W, IL US",42.377758,-87.9674,232,2018,,51,,,,
ILLINOIS,US1ILUN0008,"COBDEN 4.1 ENE, IL US",37.55973467,-89.18795049,192.3,2018,,62.73,,,,
ILLINOIS,US1ILCK0193,"WINNETKA 0.8 ESE, IL US",42.10164,-87.728947,192,2018,,41.4,,,,
ILLINOIS,US1ILMH0004,"SPARLAND 3.4 NNW, IL US",41.075259,-89.466094,201.2,2018,,36.98,,,,
ILLINOIS,USC00117077,"QUINCY DAM 21, IL US",39.9035,-91.4284,147.2,2018,,34.84,,54,63.8,44.2
ILLINOIS,US1ILKK0040,"ST ANNE 3.2 NNE, IL US",41.068617,-87.70257,192.9,2018,,37.44,,,,
ILLINOIS,USW00004838,"CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,2018,7.6,46.9,,50.6,59.1,42.2
ILLINOIS,USC00116661,"PAW PAW 2 S, IL US",41.66533,-88.97797,271,2018,,36.13,,47.1,57,37.3
ILLINOIS,US1ILCK0074,"OAK PARK 1.3 NNE, IL US",41.906214,-87.78188,192.9,2018,,49.8,,,,
ILLINOIS,US1ILCK0075,"ELK GROVE VILLAGE 2.2 WSW, IL US",41.995258,-88.052741,221.9,2018,,48.89,,,,
ILLINOIS,USC00113392,"GENOA 2 SW, IL US",42.0742,-88.7076,251.8,2018,,43.44,52.1,,,
ILLINOIS,USW00093989,"QUINCY REGIONAL AIRPORT, IL US",39.9369,-91.1919,234.4,2018,9.2,35.31,,53.5,63.2,43.7
ILLINOIS,US1ILMCL002,"ARROWSMITH 1.7 NNE, IL US",40.471204,-88.619599,267.9,2018,,38.07,,,,
ILLINOIS,USC00115314,"MANHATTAN 5 NE, IL US",41.45886,-87.91044,228,2018,,40.96,37.2,,,
ILLINOIS,US1ILVR0014,"DANVILLE 0.6 NW, IL US",40.149752,-87.626666,202.1,2018,,48.02,,,,
ILLINOIS,US1ILMCL004,"HEYWORTH 0.6 E, IL US",40.313462,-88.967553,234.1,2018,,39.81,,,,
ILLINOIS,USC00116769,"PHILO, IL US",40.0063,-88.1532,219.5,2018,,44.71,18.5,,,
ILLINOIS,USR0000IBNR,"BEAN RIDGE ILLINOIS, IL US",37.2486,-89.3783,213.4,2018,,,,58.3,67,49.6
ILLINOIS,USC00113132,"FORRESTON, IL US",42.13219,-89.57411,278.3,2018,,51.32,,,,
ILLINOIS,USC00116526,"OTTAWA 5 SW, IL US",41.3283,-88.9106,160,2018,,33.43,,49.9,59.4,40.5
ILLINOIS,US1ILVR0017,"HOOPESTON 0.8 W, IL US",40.466147,-87.685441,216.1,2018,,45.73,,,,
ILLINOIS,USC00116642,"PATOKA, IL US",38.76535,-89.05622,158.2,2018,,,8.9,,,
ILLINOIS,US1ILMCL007,"LE ROY 4.1 SSW, IL US",40.289623,-88.802044,230.1,2018,,44.55,,,,
ILLINOIS,USC00116765,"PETERSBURG 1 E, IL US",40.01625,-89.8345,182.9,2018,,44.12,26.7,52.5,62.5,42.4
ILLINOIS,US1ILKN0005,"BATAVIA 0.7 WSW, IL US",41.848151,-88.314404,221,2018,,43.3,41.1,,,
ILLINOIS,USC00114108,"HILLSBORO, IL US",39.16103,-89.49201,192,2018,,39.28,6.1,55.3,65.4,45.2
ILLINOIS,US1ILKN0004,"SUGAR GROVE 0.7 NE, IL US",41.77622,-88.447768,217.9,2018,,38.31,,,,
ILLINOIS,USC00110306,"ATHENS 4 SW, IL US",39.9275,-89.7964,181.1,2018,,46.6,,,,
ILLINOIS,USC00119480,"WOODSTOCK 5 NW, IL US",42.3627,-88.5313,282.9,2018,,49.91,,,,
ILLINOIS,US1ILBU0008,"TISKILWA 2.1 N, IL US",41.323467,-89.50472,193.2,2018,,40.31,,,,
ILLINOIS,US1ILWL0097,"NEW LENOX 3.3 E, IL US",41.51934052,-87.91931152,207,2018,,43.69,,,,
ILLINOIS,US1ILWL0096,"WILMINGTON 6.3 NW, IL US",41.36459351,-88.24274445,154.5,2018,,33.15,,,,
ILLINOIS,USC00117187,"REND LAKE DAM, IL US",38.0405,-88.9883,138.7,2018,,58.17,,55.5,64.9,46.1
ILLINOIS,US1ILWL0099,"MANHATTAN 1.9 SE, IL US",41.407458,-87.962401,204.5,2018,,38.24,,,,
ILLINOIS,USC00115562,"MENDOTA 2 SE, IL US",41.5294,-89.1266,219.5,2018,,36.41,,,,
ILLINOIS,USC00113384,"GENESEO, IL US",41.4511,-90.1487,194.8,2018,,43.98,38.4,50.4,59.8,40.9
ILLINOIS,USC00113262,"FREEPORT WWP, IL US",42.2972,-89.6038,228.6,2018,,50.26,35,47.3,56.9,37.7
ILLINOIS,USW00094822,"ROCKFORD GREATER ROCKFORD AIRPORT, IL US",42.1927,-89.093,222.5,2018,8.3,49.63,46.6,48.7,58.1,39.2
ILLINOIS,USC00111083,"BUFFALO, IL US",39.8563,-89.4162,182.9,2018,,43.46,16.2,,,
ILLINOIS,USC00119241,"WHITE HALL 1 E, IL US",39.4408,-90.3788,176.8,2018,,42.41,,53.2,63.6,42.9
ILLINOIS,USC00110330,"AUGUSTA, IL US",40.2333,-90.9471,207.3,2018,,48.35,34,,,
ILLINOIS,USC00119827,"YORKVILLE 2 SE, IL US",41.6212,-88.4355,221.9,2018,,44.06,,,,
ILLINOIS,US1ILTZ0023,"WASHINGTON 1.7 NE, IL US",40.715672,-89.412308,238.7,2018,,39.64,,,,
ILLINOIS,USC00111302,"CARMI 3, IL US",38.0733,-88.1805,102.1,2018,,53.46,,55.2,66.8,43.6
ILLINOIS,USC00114012,"HENNEPIN, IL US",41.2541,-89.3379,157,2018,,45.35,37.4,51.3,60.9,41.7
ILLINOIS,USC00111664,"CISNE 2 S, IL US",38.5047,-88.4094,138.4,2018,,61.68,,,,
ILLINOIS,US1ILJS0003,"NEWTON 6.4 NNE, IL US",39.068896,-88.105799,166.1,2018,,62.69,,,,
ILLINOIS,US1ILVR0004,"HENNING 3.4 SSE, IL US",40.264737,-87.665615,207.9,2018,,49.94,,,,
ILLINOIS,US1ILSC0003,"BELLEVILLE 2.2 SE, IL US",38.509621,-89.971091,157.9,2018,,56,,,,
ILLINOIS,USC00110338,"AURORA, IL US",41.78038,-88.30925,201.2,2018,,42.89,,49.4,58.7,40.2
ILLINOIS,US1ILKN0118,"SLEEPY HOLLOW 0.7 W, IL US",42.095,-88.3279,256.9,2018,,49.45,,,,
ILLINOIS,US1ILPR0009,"DUNLAP 2.6 S, IL US",40.82341003,-89.68135071,216.4,2018,,43.2,,,,
ILLINOIS,US1ILPR0008,"PEORIA 3.4 WNW, IL US",40.768333,-89.667222,182.9,2018,,44.43,,,,
ILLINOIS,US1ILLK0022,"LAKE FOREST 2.1 NNE, IL US",42.266,-87.846,217,2018,,53.1,,,,
ILLINOIS,US1ILSP0014,"FREEPORT 1.7 ESE, IL US",42.282572,-89.603634,245.1,2018,,49.7,,,,
ILLINOIS,USC00115901,"MOUNT CARROLL, IL US",42.098,-89.9841,195.1,2018,,52.59,43.5,47.9,60,35.8
ILLINOIS,US1ILMP0010,"MOUNT OLIVE 0.4 S, IL US",39.066387,-89.72805,207,2018,,46.08,,,,
ILLINOIS,US1ILSC0009,"BELLEVILLE 4.5 WNW, IL US",38.5524,-90.0805,168.9,2018,,54.85,,,,
ILLINOIS,US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",42.001874,-87.69847,184.1,2018,,52.75,,,,
ILLINOIS,USC00118740,"CHAMPAIGN 3 S, IL US",40.084,-88.2404,219.8,2018,,46.03,18.1,52.3,62.2,42.5
ILLINOIS,USC00113290,"FULTON DAM, IL US",41.8978,-90.1545,180.4,2018,,47.13,,49.2,58.1,40.2
ILLINOIS,USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",41.7091,-87.8761,217.9,2018,,44.85,33,51.5,62.4,40.5
ILLINOIS,USC00116200,"NORMAL 4 NE, IL US",40.54917,-88.94968,240.8,2018,,38.2,33,50.7,62,39.5
ILLINOIS,US1ILGY0001,"CARBON HILL 3.1 N, IL US",41.341389,-88.298056,160,2018,,38.81,31,,,
ILLINOIS,US1ILEF0006,"EFFINGHAM 2.3 WNW, IL US",39.1346,-88.58881,180.4,2018,,52.24,,,,
ILLINOIS,US1ILIR0002,"ASHKUM 5.6 E, IL US",40.8783798,-87.84622,189,2018,,33.27,,,,
ILLINOIS,US1ILGL0002,"RIDGWAY 0.3 ESE, IL US",37.796862,-88.255986,118,2018,,53.18,,,,
ILLINOIS,US1ILDP0087,"ROSELLE 1.2 ESE, IL US",41.976642,-88.059805,231.6,2018,,48.08,,,,
ILLINOIS,US1ILMP0004,"GIRARD 1.2 W, IL US",39.44688,-89.805333,200.9,2018,,41.69,,,,
ILLINOIS,US1ILSP0007,"DAVIS 0.5 N, IL US",42.429192,-89.417288,285,2018,,49.48,,,,
ILLINOIS,USC00114489,"JERSEYVILLE 2 SW, IL US",39.10246,-90.34315,192,2018,,39.87,11.1,53.6,64.2,43.1
ILLINOIS,USC00117636,"SALEM, IL US",38.64027,-88.94586,167.6,2018,,57.82,5.1,54.9,64.5,45.3
ILLINOIS,US1ILSP0008,"WINSLOW 4.3 ESE, IL US",42.46927,-89.71871,255.1,2018,,45.48,,,,
ILLINOIS,US1ILDP0085,"VILLA PARK 1.0 NW, IL US",41.896885,-87.990348,220.1,2018,,51.5,,,,
ILLINOIS,USW00003887,"DECATUR AIRPORT, IL US",39.83444,-88.86556,205.7,2018,9.6,40.34,,53,63,43
ILLINOIS,US1ILSC0011,"CENTREVILLE 1.9 E, IL US",38.5735,-90.066,184.1,2018,,57.11,,,,
ILLINOIS,US1ILWS0001,"ASHLEY 1.4 NNE, IL US",38.347104,-89.178231,163.1,2018,,50.66,,,,
ILLINOIS,US1ILMP0007,"CARLINVILLE 3.4 SW, IL US",39.244467,-89.923627,187.1,2018,,44.36,,,,
ILLINOIS,USC00112500,"DWIGHT, IL US",41.1072,-88.4111,191.4,2018,,34.57,,49,59.3,38.6
ILLINOIS,USC00116663,"PAXTON 2 WSW, IL US",40.45511,-88.14162,231,2018,,42.54,,50.6,60.9,40.3
ILLINOIS,USC00117876,"SHELBYVILLE DAM, IL US",39.4079,-88.7739,198.1,2018,,41.9,9.3,,,
ILLINOIS,US1ILLK0016,"BUFFALO GROVE 1.5 N, IL US",42.188,-87.959,213.1,2018,,46.19,,,,
ILLINOIS,USC00110442,"BARRINGTON 3 SW, IL US",42.1153,-88.1639,266.7,2018,,54.32,,47.6,56.1,39.1
ILLINOIS,US1ILKX0009,"KNOXVILLE 0.7 NW, IL US",40.913564,-90.293505,235.6,2018,,41.77,,,,
ILLINOIS,US1ILMG0006,"MURRAYVILLE 0.4 NE, IL US",39.586641,-90.245845,210,2018,,47.62,,,,
ILLINOIS,USC00114805,"LACON, IL US",41.0187,-89.4153,139.6,2018,,40,31.2,,,
ILLINOIS,US1ILSC0016,"FAIRVIEW HEIGHTS 2.0 ENE, IL US",38.6049,-89.9685,171,2018,,56.32,,,,
ILLINOIS,USC00112745,"ELIZABETH, IL US",42.3162,-90.2269,205.7,2018,,59.57,30,47.2,57.3,37.1
ILLINOIS,US1ILMG0009,"JACKSONVILLE 1.2 SW, IL US",39.716362,-90.24732971,191.4,2018,,48.73,,,,
ILLINOIS,USC00111655,"CISCO, IL US",40.0084,-88.7267,209.7,2018,,35.76,18,,,
ILLINOIS,USC00115219,"LOVINGTON, IL US",39.71215,-88.6301,207.9,2018,,40.72,11,,,
ILLINOIS,US1ILSP0006,"FREEPORT 2.0 NW, IL US",42.309547,-89.663682,235.9,2018,,49.19,,,,
ILLINOIS,USC00118293,"STOCKTON 3 NNE, IL US",42.3996,-89.9902,295.7,2018,,52.34,32.2,47.3,56.7,38
ILLINOIS,US1ILSG0004,"RIVERTON 1.9 W, IL US",39.85346,-89.575395,175.9,2018,,45.89,,,,
ILLINOIS,USC00119148,"WEST FRANKFORT, IL US",37.9088,-88.9316,129.5,2018,,52.02,,,,
ILLINOIS,USW00014880,"CHICAGO WAUKEGAN REGIONAL AIRPORT, IL US",42.41667,-87.86667,221.6,2018,7.6,48.74,,47.8,56.3,39.4
ILLINOIS,US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",41.731939,-87.948599,220.7,2018,,41.53,,,,
ILLINOIS,US1ILFK0006,"BENTON 1.3 NNE, IL US",38.02363968,-88.906841,139.3,2018,,55.99,,,,
ILLINOIS,USC00112193,"DECATUR WTP, IL US",39.8288,-88.9505,194.8,2018,,43.84,13.1,53,61.7,44.4
ILLINOIS,USC00119021,"WATSEKA 2 NW, IL US",40.79403,-87.75458,189,2018,,34,,,,
ILLINOIS,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",41.96019,-87.93162,201.8,2018,9.4,49.25,44.8,51,59.1,42.9
ILLINOIS,US1ILTZ0001,"MORTON 1.0 S, IL US",40.597427,-89.470595,214.9,2018,,43.32,,,,
ILLINOIS,USC00115768,"MONMOUTH, IL US",40.9443,-90.6381,219.5,2018,,37.24,31.6,50.4,60.4,40.3
ILLINOIS,US1ILSC0023,"BELLEVILLE 2.7 SSE, IL US",38.494851,-89.981112,152.7,2018,,52.92,,,,
ILLINOIS,USC00113106,"FLORA, IL US",38.678,-88.4798,146.6,2018,,55.99,,55.3,65.8,44.7
ILLINOIS,USC00115763,"MONEE RESERVOIR, IL US",41.39355,-87.76438,225.6,2018,,40.64,,,,
ILLINOIS,USC00116610,"PARIS STP, IL US",39.6185,-87.6672,197.8,2018,,50.36,10.2,51.5,61.5,41.5
ILLINOIS,US1ILCP0001,"HOMER 2.0 N, IL US",40.060999,-87.96377,200.9,2018,,46.73,19.2,,,
ILLINOIS,US1ILSC0026,"MASCOUTAH 1.5 SSE, IL US",38.48795319,-89.79602051,131.1,2018,,54.94,,,,
